trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
19/09/2019 22:52,4.90E+18,fraud_Boyer-Reichert,shopping_net,1022.76,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,7/10/1975,12db283defb3241fb1ba4aac81fd013e,1348095166,27.682253,-82.516019,1
19/09/2019 22:55,5.15E+15,"fraud_Hahn, Bahringer and McLaughlin",personal_care,19.95,Felicia,Combs,F,825 Martinez Springs Apt. 625,White Sulphur Springs,WV,24986,37.7827,-80.3129,5216,Community development worker,5/10/1993,e8b15618ff4608b81fcb36dfed46d5d3,1348095318,37.489244,-79.581395,1
19/09/2019 23:15,6.01E+15,fraud_Mante Group,misc_net,905.31,Steven,Williams,M,231 Flores Pass Suite 720,Edinburg,VA,22824,38.8432,-78.6003,6018,"Designer, multimedia",21/08/1947,ec45e062352a2e2b0f6c02d42ae16726,1348096534,38.502109,-77.806927,1
19/09/2019 23:25,6.01E+15,fraud_Kiehn-Emmerich,grocery_pos,311.71,Steven,Williams,M,231 Flores Pass Suite 720,Edinburg,VA,22824,38.8432,-78.6003,6018,"Designer, multimedia",21/08/1947,c2aa1f08fe034c2c7667a3d7dae364de,1348097128,39.378201,-79.574374,1
19/09/2019 23:32,6.01E+15,fraud_Brown-Greenholt,entertainment,415.24,Steven,Williams,M,231 Flores Pass Suite 720,Edinburg,VA,22824,38.8432,-78.6003,6018,"Designer, multimedia",21/08/1947,c11dad7a65a655e3bebea78239c884df,1348097567,38.024481,-79.571549,1
20/09/2019 00:01,4.90E+18,fraud_Donnelly PLC,misc_net,736.29,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,7/10/1975,accc9a8b029b724e312eaf4b3257be0c,1348099271,28.389007,-83.328716,1
20/09/2019 01:03,4.90E+18,fraud_Lockman Ltd,grocery_pos,284.05,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,7/10/1975,8e7945d8613aaf4d4cade11be6206e70,1348102990,28.902199,-83.33682,1
20/09/2019 01:12,4.90E+18,"fraud_Moen, Reinger and Murphy",grocery_pos,282.24,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,7/10/1975,2c990ab70daa8a1e8f36d0e25de4c9b1,1348103545,28.374199,-83.378951,1
20/09/2019 01:27,4.90E+18,fraud_Bradtke PLC,grocery_pos,281.71,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,7/10/1975,51c99a2a59c4d95b86d3eae98a0850de,1348104459,27.584448,-82.069947,1
20/09/2019 02:26,4.90E+18,fraud_Prohaska-Murray,gas_transport,10.43,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,7/10/1975,11f6815c364614ec7fbb3f918fae94b9,1348107994,28.340702,-81.963536,1
20/09/2019 02:42,4.90E+18,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,792.4,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,7/10/1975,6ff2a30dda2d0a2c0fb1664f76e4daff,1348108923,27.885389,-82.610386,1
20/09/2019 03:01,5.15E+15,fraud_Vandervort-Funk,grocery_pos,342.03,Felicia,Combs,F,825 Martinez Springs Apt. 625,White Sulphur Springs,WV,24986,37.7827,-80.3129,5216,Community development worker,5/10/1993,28d515062c3461297e69070700be56fe,1348110095,38.553257,-79.619427,1
20/09/2019 11:58,5.15E+15,fraud_Macejkovic-Lesch,shopping_pos,717.37,Felicia,Combs,F,825 Martinez Springs Apt. 625,White Sulphur Springs,WV,24986,37.7827,-80.3129,5216,Community development worker,5/10/1993,96f7acbddd9aef2ffaae4ecd3a4d61bd,1348142296,38.755097,-79.535493,1
20/09/2019 14:56,6.01E+15,fraud_Bednar Group,misc_net,815.4,Scott,Sullivan,M,776 Martin Ridge,Newton,NH,3858,42.8678,-71.042,4603,"Therapist, music",7/12/1952,532cc871d489a4ef767db740d849e692,1348152966,43.380412,-70.085198,1
20/09/2019 21:42,6.01E+15,fraud_Kunde-Sanford,misc_net,769.73,Scott,Sullivan,M,776 Martin Ridge,Newton,NH,3858,42.8678,-71.042,4603,"Therapist, music",7/12/1952,a3967b20083c796cb898649f3ae5ec70,1348177362,43.696179,-70.864031,1
20/09/2019 22:08,5.15E+15,fraud_Champlin and Sons,home,253.33,Felicia,Combs,F,825 Martinez Springs Apt. 625,White Sulphur Springs,WV,24986,37.7827,-80.3129,5216,Community development worker,5/10/1993,8b0ecbe11b15e8bd6aedac80201878c7,1348178903,38.297788,-79.329069,1
20/09/2019 22:09,4.90E+18,fraud_Kerluke Inc,misc_net,726.43,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,7/10/1975,df6277fa3e89acd143918525e233029b,1348178952,28.53801,-82.420916,1
20/09/2019 23:05,5.15E+15,fraud_Altenwerth-Kilback,home,265.76,Felicia,Combs,F,825 Martinez Springs Apt. 625,White Sulphur Springs,WV,24986,37.7827,-80.3129,5216,Community development worker,5/10/1993,2bd5f65b06ccbdfb281b80b39dbd3071,1348182300,37.026343,-79.313504,1
20/09/2019 23:05,5.15E+15,"fraud_Romaguera, Wehner and Tromp",kids_pets,19.15,Felicia,Combs,F,825 Martinez Springs Apt. 625,White Sulphur Springs,WV,24986,37.7827,-80.3129,5216,Community development worker,5/10/1993,79d6dc298cdf437c26c66110e6c1bc3b,1348182311,37.333613,-81.12562,1
20/09/2019 23:49,6.01E+15,fraud_Nader-Heller,misc_net,783.38,Scott,Sullivan,M,776 Martin Ridge,Newton,NH,3858,42.8678,-71.042,4603,"Therapist, music",7/12/1952,57a6db9bb845ca8222b05779cf21f14c,1348184980,42.25225,-71.708738,1
20/09/2019 23:54,6.01E+15,fraud_Dooley Inc,shopping_pos,907.51,Scott,Sullivan,M,776 Martin Ridge,Newton,NH,3858,42.8678,-71.042,4603,"Therapist, music",7/12/1952,3c2871472f691dc0ccea7519837fcf33,1348185266,43.514791,-70.538416,1
21/09/2019 00:21,6.01E+15,fraud_Padberg-Welch,grocery_pos,300.93,Scott,Sullivan,M,776 Martin Ridge,Newton,NH,3858,42.8678,-71.042,4603,"Therapist, music",7/12/1952,d24f793e9df8143ba91f55a60673e8b4,1348186909,43.657422,-70.546374,1
21/09/2019 00:26,3.57E+15,fraud_Padberg-Welch,grocery_pos,281.53,David,Thomas,M,838 Dan Haven Suite 003,Webster City,IA,50595,42.4657,-93.8262,9165,Medical secretary,23/05/1963,59980135d8945d17b108dbcb6e18a6fc,1348187178,42.720421,-94.218293,1
21/09/2019 01:18,3.57E+15,"fraud_Tillman, Dickinson and Labadie",gas_transport,7.54,David,Thomas,M,838 Dan Haven Suite 003,Webster City,IA,50595,42.4657,-93.8262,9165,Medical secretary,23/05/1963,f190d016ac33d16b3f7f6fc6f13d6171,1348190316,42.604204,-93.874579,1
21/09/2019 01:41,6.01E+15,fraud_Deckow-O'Conner,grocery_pos,310.23,Scott,Sullivan,M,776 Martin Ridge,Newton,NH,3858,42.8678,-71.042,4603,"Therapist, music",7/12/1952,c40ccae9d97ee58ed0f7350fe2f0d62d,1348191692,42.085892,-70.33814,1
21/09/2019 03:01,6.01E+15,fraud_Cartwright-Harris,grocery_pos,277.92,Scott,Sullivan,M,776 Martin Ridge,Newton,NH,3858,42.8678,-71.042,4603,"Therapist, music",7/12/1952,6835407ac21bd483db71854d90905366,1348196508,43.605736,-71.502521,1
21/09/2019 03:37,3.57E+15,fraud_Doyle Ltd,grocery_pos,283.76,David,Thomas,M,838 Dan Haven Suite 003,Webster City,IA,50595,42.4657,-93.8262,9165,Medical secretary,23/05/1963,cede3a4c0165d5a015820e4d6d1671c2,1348198628,43.382588,-94.823213,1
21/09/2019 16:17,6.01E+15,"fraud_Reichert, Shanahan and Hayes",shopping_net,979.57,Scott,Sullivan,M,776 Martin Ridge,Newton,NH,3858,42.8678,-71.042,4603,"Therapist, music",7/12/1952,3edf23362eb1968817ae904a78ac9581,1348244272,43.589828,-70.186698,1
21/09/2019 17:41,3.57E+15,fraud_Lynch Ltd,shopping_pos,905.66,David,Thomas,M,838 Dan Haven Suite 003,Webster City,IA,50595,42.4657,-93.8262,9165,Medical secretary,23/05/1963,dc6413877842a267e71e3948622708b0,1348249269,43.45754,-92.859653,1
21/09/2019 22:15,6.01E+15,"fraud_Graham, Hegmann and Hammes",food_dining,137.86,Scott,Sullivan,M,776 Martin Ridge,Newton,NH,3858,42.8678,-71.042,4603,"Therapist, music",7/12/1952,8b67a381ee78e14903fc0e17aea8da3e,1348265727,41.912598,-70.590545,1
21/09/2019 22:50,6.01E+15,"fraud_Haley, Jewess and Bechtelar",shopping_pos,954.05,Scott,Sullivan,M,776 Martin Ridge,Newton,NH,3858,42.8678,-71.042,4603,"Therapist, music",7/12/1952,8277c7b005f6e3afbeb7342d59fe6c02,1348267821,43.442087,-70.949733,1
21/09/2019 23:34,3.57E+15,fraud_Metz-Boehm,shopping_pos,993.47,David,Thomas,M,838 Dan Haven Suite 003,Webster City,IA,50595,42.4657,-93.8262,9165,Medical secretary,23/05/1963,7553d79bae46bc591bd9afbee81316b3,1348270465,42.544577,-94.456165,1
21/09/2019 23:51,3.57E+15,fraud_Sawayn PLC,shopping_pos,1026.61,David,Thomas,M,838 Dan Haven Suite 003,Webster City,IA,50595,42.4657,-93.8262,9165,Medical secretary,23/05/1963,5f529458222c770ee4e451e3ad33fa1e,1348271516,41.761643,-94.488193,1
22/09/2019 00:24,3.57E+15,"fraud_Schaefer, McGlynn and Bosco",gas_transport,7.79,David,Thomas,M,838 Dan Haven Suite 003,Webster City,IA,50595,42.4657,-93.8262,9165,Medical secretary,23/05/1963,ea879af91d8c8058cdcb88e58c67ddc8,1348273442,41.91224,-93.557205,1
22/09/2019 00:45,3.57E+15,fraud_Hackett-Lueilwitz,grocery_pos,298.23,David,Thomas,M,838 Dan Haven Suite 003,Webster City,IA,50595,42.4657,-93.8262,9165,Medical secretary,23/05/1963,eb92971c6bed77582dc8345e1878a9eb,1348274756,42.141329,-94.6119,1
22/09/2019 01:05,1.80E+14,fraud_Koepp-Witting,grocery_pos,318.96,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,18/01/1970,e7ef9c7edba74b33028ea66997905a72,1348275908,29.143173,-95.488351,1
22/09/2019 01:14,3.57E+15,"fraud_Robel, Cummerata and Prosacco",gas_transport,12.25,David,Thomas,M,838 Dan Haven Suite 003,Webster City,IA,50595,42.4657,-93.8262,9165,Medical secretary,23/05/1963,c3b2b1657475300dc16cfe8a53bf3a93,1348276446,41.830034,-94.172865,1
22/09/2019 02:43,3.57E+15,fraud_Friesen-Stamm,gas_transport,10.59,David,Thomas,M,838 Dan Haven Suite 003,Webster City,IA,50595,42.4657,-93.8262,9165,Medical secretary,23/05/1963,0635109f69c84330b831854510f9598d,1348281814,43.019431,-93.224804,1
22/09/2019 03:01,1.80E+14,fraud_Rutherford-Mertz,grocery_pos,295.18,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,18/01/1970,a57886e048e56cd4be4fd54db9fc5efa,1348282878,27.936344,-96.973332,1
22/09/2019 03:07,3.53E+15,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,352.84,Jeremy,White,M,9443 Cynthia Court Apt. 038,Boulder,MT,59632,46.2306,-112.1138,1939,Patent attorney,12/1/1967,fb9eb33a1d37f214561493e02714c55f,1348283276,45.416729,-111.20722,1
22/09/2019 10:09,1.80E+14,fraud_Roob LLC,grocery_net,13.22,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,18/01/1970,31a57aae489bacac6db91a1aa93ff4ff,1348308592,28.858709,-96.897172,1
22/09/2019 12:33,1.80E+14,"fraud_Tillman, Fritsch and Schmitt",misc_net,899.23,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,18/01/1970,2e1270a172f3edf80c7ea49af3756865,1348317195,28.629276,-96.187828,1
22/09/2019 14:34,3.53E+15,fraud_McGlynn-Jaskolski,misc_pos,48.03,Jeremy,White,M,9443 Cynthia Court Apt. 038,Boulder,MT,59632,46.2306,-112.1138,1939,Patent attorney,12/1/1967,26522e1a2dd2b386688fd731419dc6ad,1348324441,46.984508,-111.504198,1
22/09/2019 15:34,1.80E+14,fraud_Pacocha-Bauch,shopping_pos,832.47,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,18/01/1970,aa61d172a6997750ba54830d808a6021,1348328050,28.169467,-95.769377,1
22/09/2019 16:32,3.57E+15,fraud_Kris-Padberg,shopping_pos,915.77,David,Thomas,M,838 Dan Haven Suite 003,Webster City,IA,50595,42.4657,-93.8262,9165,Medical secretary,23/05/1963,4b0ab38ad87b705b4fec975bbafdd505,1348331560,43.416758,-93.556025,1
22/09/2019 22:15,1.80E+14,"fraud_Ruecker, Beer and Collier",shopping_net,827.2,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,18/01/1970,db4401538bf189fceeb273ed4101224c,1348352142,29.703363,-97.321373,1
22/09/2019 22:18,3.53E+15,fraud_Bode-Schuster,kids_pets,2.61,Jeremy,White,M,9443 Cynthia Court Apt. 038,Boulder,MT,59632,46.2306,-112.1138,1939,Patent attorney,12/1/1967,3ff09292059368dd5fdd6c7ba9b6c285,1348352314,45.33882,-112.807848,1
22/09/2019 22:21,3.53E+15,fraud_Kovacek Ltd,travel,6.94,Jeremy,White,M,9443 Cynthia Court Apt. 038,Boulder,MT,59632,46.2306,-112.1138,1939,Patent attorney,12/1/1967,9ae6dd3fd85ff276b9ebf27364300903,1348352460,46.45841,-111.519546,1
22/09/2019 22:27,1.80E+14,fraud_Medhurst PLC,shopping_net,1032.1,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,18/01/1970,08de65910ca8be99d6c30db980d42c35,1348352828,28.629877,-97.070573,1
22/09/2019 22:30,3.53E+15,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,1191.57,Jeremy,White,M,9443 Cynthia Court Apt. 038,Boulder,MT,59632,46.2306,-112.1138,1939,Patent attorney,12/1/1967,438fa02bf099f43b0c14b3c33cf5ffad,1348353023,45.862864,-112.848772,1
22/09/2019 23:06,3.53E+15,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,989.39,Jeremy,White,M,9443 Cynthia Court Apt. 038,Boulder,MT,59632,46.2306,-112.1138,1939,Patent attorney,12/1/1967,4cfa676c7603d21671e9195d47f77626,1348355182,45.950371,-111.656132,1
22/09/2019 23:19,1.80E+14,"fraud_Labadie, Treutel and Bode",shopping_net,1021.36,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,18/01/1970,931686175b4e1a3fb9fbcafe60165159,1348355942,29.767424,-95.675201,1
22/09/2019 23:45,3.57E+15,fraud_Hamill-Daugherty,misc_net,668.94,David,Thomas,M,838 Dan Haven Suite 003,Webster City,IA,50595,42.4657,-93.8262,9165,Medical secretary,23/05/1963,67e685c75a7cdb5e871424431a13d14e,1348357559,41.792098,-94.027803,1
22/09/2019 23:47,3.53E+15,fraud_Jerde-Hermann,travel,2.77,Jeremy,White,M,9443 Cynthia Court Apt. 038,Boulder,MT,59632,46.2306,-112.1138,1939,Patent attorney,12/1/1967,2fc56d2e6ca7e86c709c27d2e3d8a9c7,1348357670,45.339901,-111.123027,1
22/09/2019 23:55,1.80E+14,"fraud_Kihn, Abernathy and Douglas",shopping_net,844.57,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,18/01/1970,e3f0b0848d6b0e1d60c8828965845902,1348358125,27.992793,-95.818127,1
23/09/2019 00:09,2.61E+15,fraud_Torphy-Goyette,shopping_pos,698.28,Tanya,Dickerson,F,053 Kim Valley Suite 928,Old Hickory,TN,37138,36.2416,-86.6117,22191,Prison officer,27/07/1994,90453290b765904ed1c3426882a6788b,1348358993,35.884288,-87.513318,1
23/09/2019 00:31,4.56E+18,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,343.08,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,9/5/1992,bca9a17b5965cff8143d39df3ff9cfdb,1348360273,38.788027,-105.162075,1
23/09/2019 00:33,4.56E+18,fraud_Bahringer-Streich,food_dining,116.44,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,9/5/1992,08ea10fb265213b4f089689f618d13c2,1348360401,38.36642,-105.64558,1
23/09/2019 00:46,2.61E+15,fraud_Macejkovic-Lesch,shopping_pos,636.83,Tanya,Dickerson,F,053 Kim Valley Suite 928,Old Hickory,TN,37138,36.2416,-86.6117,22191,Prison officer,27/07/1994,c6ec0b225c83f2fd41d95dbbe031fea6,1348361185,36.986055,-86.244966,1
23/09/2019 01:20,1.80E+14,"fraud_Ferry, Reichel and DuBuque",grocery_net,14.76,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,18/01/1970,29c88ba90dfbb31d37509edc3155c000,1348363259,28.955685,-95.879722,1
23/09/2019 01:51,1.80E+14,fraud_DuBuque LLC,grocery_pos,298.93,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,18/01/1970,32e3765d9ac7eeb793ce988be91776c6,1348365063,28.006165,-96.94676,1
23/09/2019 02:22,4.56E+18,fraud_Volkman PLC,food_dining,112.75,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,9/5/1992,0674508d5d5dbfbae4f635b2a7266e98,1348366923,38.121783,-105.342856,1
23/09/2019 02:49,3.53E+15,fraud_Bogisich Inc,grocery_pos,321.05,Jeremy,White,M,9443 Cynthia Court Apt. 038,Boulder,MT,59632,46.2306,-112.1138,1939,Patent attorney,12/1/1967,2dfa63e8c114dc8d23b452b1a112bb85,1348368542,46.319221,-112.888435,1
23/09/2019 03:02,2.61E+15,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,744.32,Tanya,Dickerson,F,053 Kim Valley Suite 928,Old Hickory,TN,37138,36.2416,-86.6117,22191,Prison officer,27/07/1994,c7872751221e223ad8b96c635566cc35,1348369329,35.865297,-86.02019,1
23/09/2019 03:18,4.56E+18,fraud_Price Inc,shopping_net,909.7,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,9/5/1992,e4ec31b471f7638d3e7d53d88f0f1950,1348370330,38.834411,-105.654461,1
23/09/2019 03:33,2.61E+15,fraud_Mayert Group,shopping_pos,785.5,Tanya,Dickerson,F,053 Kim Valley Suite 928,Old Hickory,TN,37138,36.2416,-86.6117,22191,Prison officer,27/07/1994,f7ccc2e7b1f3019031917d53c006aac0,1348371195,36.328027,-87.468983,1
23/09/2019 03:53,1.80E+14,fraud_Ledner-Pfannerstill,gas_transport,20.99,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,18/01/1970,ea51268357ce23437ca4e64ef2733081,1348372382,27.881385,-97.312735,1
23/09/2019 06:33,2.61E+15,fraud_Bradtke PLC,grocery_pos,353.88,Tanya,Dickerson,F,053 Kim Valley Suite 928,Old Hickory,TN,37138,36.2416,-86.6117,22191,Prison officer,27/07/1994,55e0a07d759252d0a537e03dbbc52f24,1348382027,36.380885,-87.100951,1
23/09/2019 07:05,1.80E+14,fraud_Bailey-Morar,grocery_pos,305.63,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,18/01/1970,1026dd7a78cbb57aa388074884a4967b,1348383926,29.4279,-97.018448,1
23/09/2019 07:58,2.61E+15,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,949.27,Tanya,Dickerson,F,053 Kim Valley Suite 928,Old Hickory,TN,37138,36.2416,-86.6117,22191,Prison officer,27/07/1994,4d8802e1c8475bf43b11c2c387ed1d2a,1348387139,36.3888,-87.577849,1
23/09/2019 15:41,3.53E+15,fraud_Hickle Group,shopping_pos,973.37,Jeremy,White,M,9443 Cynthia Court Apt. 038,Boulder,MT,59632,46.2306,-112.1138,1939,Patent attorney,12/1/1967,beed08365ea2de8f024f36533f92f2b0,1348414871,46.531927,-113.05962,1
23/09/2019 19:38,4.46E+18,fraud_Macejkovic-Lesch,shopping_pos,880.7,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,19/05/1987,56d6b4d8e2a9f7a387ca8904ff65498e,1348429127,37.967799,-121.175931,1
23/09/2019 22:25,2.61E+15,fraud_Kub PLC,personal_care,18.16,Tanya,Dickerson,F,053 Kim Valley Suite 928,Old Hickory,TN,37138,36.2416,-86.6117,22191,Prison officer,27/07/1994,3cfdc07b98458f81e14eb6d6b9534a81,1348439158,36.18475,-86.679844,1
23/09/2019 22:34,2.61E+15,fraud_Quitzon-Goyette,home,266.38,Tanya,Dickerson,F,053 Kim Valley Suite 928,Old Hickory,TN,37138,36.2416,-86.6117,22191,Prison officer,27/07/1994,70f902cc37fb6e4a52c343b415d287f3,1348439699,35.583763,-86.99527,1
23/09/2019 22:38,4.56E+18,"fraud_Hermiston, Pacocha and Smith",health_fitness,21.55,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,9/5/1992,acaf936307863926b42e1b280c02637f,1348439887,38.646302,-105.340142,1
23/09/2019 22:39,3.53E+15,fraud_Homenick LLC,personal_care,51.7,Jeremy,White,M,9443 Cynthia Court Apt. 038,Boulder,MT,59632,46.2306,-112.1138,1939,Patent attorney,12/1/1967,3fd6c08169ce4fa52cd76453794ee370,1348439941,46.821866,-112.582046,1
23/09/2019 22:43,4.46E+18,fraud_Ratke and Sons,health_fitness,18.74,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,19/05/1987,bda6a0bdbd7aa5c8125dcfed2e058ed2,1348440218,38.739669,-121.391936,1
23/09/2019 22:52,3.53E+15,"fraud_Streich, Dietrich and Barton",shopping_net,1051.53,Jeremy,White,M,9443 Cynthia Court Apt. 038,Boulder,MT,59632,46.2306,-112.1138,1939,Patent attorney,12/1/1967,501863b769a60c365147dfc91619bb03,1348440775,45.846151,-113.074459,1
23/09/2019 22:53,1.80E+14,"fraud_Graham, Hegmann and Hammes",food_dining,140.88,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,18/01/1970,3bb90de8f41151214f6c0f97134c4d2f,1348440791,28.935074,-97.17952,1
23/09/2019 22:58,4.46E+18,fraud_Schmidt and Sons,shopping_net,875.71,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,19/05/1987,462a51852259982ed19342aa8fa5ceb7,1348441121,39.146871,-120.651459,1
23/09/2019 22:58,4.46E+18,fraud_Kozey-Boehm,shopping_net,884.08,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,19/05/1987,df4c8f4cd9c7faf048762e4c1d00d61e,1348441134,39.030349,-120.718988,1
23/09/2019 23:10,2.61E+15,fraud_Dickinson Ltd,personal_care,22.46,Tanya,Dickerson,F,053 Kim Valley Suite 928,Old Hickory,TN,37138,36.2416,-86.6117,22191,Prison officer,27/07/1994,f4c23af39adf3fff64f92ad349ce2ad3,1348441846,36.553389,-85.736309,1
23/09/2019 23:19,1.80E+14,fraud_Kuhic LLC,shopping_net,847.11,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,18/01/1970,5ca2caa38fac1f3bd20a7bb8643a6148,1348442379,28.483893,-97.232478,1
23/09/2019 23:21,3.53E+15,fraud_Nader-Heller,misc_net,777.55,Jeremy,White,M,9443 Cynthia Court Apt. 038,Boulder,MT,59632,46.2306,-112.1138,1939,Patent attorney,12/1/1967,2f7f02841d8e1ded0cba6ac00b1d4c16,1348442510,47.22846,-111.372342,1
23/09/2019 23:26,3.53E+15,"fraud_Baumbach, Feeney and Morar",shopping_net,980.38,Jeremy,White,M,9443 Cynthia Court Apt. 038,Boulder,MT,59632,46.2306,-112.1138,1939,Patent attorney,12/1/1967,406c27d97793b2f0be02074655571fca,1348442811,46.426837,-112.447554,1
23/09/2019 23:30,4.46E+18,fraud_Mohr-Bayer,shopping_net,855.28,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,19/05/1987,53fd58d96b0ed072b885f4bd7696a15a,1348443000,39.004103,-121.427021,1
23/09/2019 23:30,4.56E+18,fraud_Ziemann-Waters,health_fitness,19.1,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,9/5/1992,5610921becc5bb2f24aa1d4b92453674,1348443014,38.175746,-104.668339,1
23/09/2019 23:32,4.46E+18,fraud_Rempel Inc,shopping_net,1214.39,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,19/05/1987,fea1bcaa0a9d8a47873e6ca679428053,1348443128,38.828029,-119.782074,1
23/09/2019 23:33,3.53E+15,fraud_Gerlach Inc,shopping_net,1053.56,Jeremy,White,M,9443 Cynthia Court Apt. 038,Boulder,MT,59632,46.2306,-112.1138,1939,Patent attorney,12/1/1967,181bcefdd1cbf1aa03d21366913a2d55,1348443208,46.449044,-111.394199,1
23/09/2019 23:36,3.53E+15,fraud_Rau and Sons,grocery_pos,297.08,Jeremy,White,M,9443 Cynthia Court Apt. 038,Boulder,MT,59632,46.2306,-112.1138,1939,Patent attorney,12/1/1967,6ef064d477228484909c0b17f1571192,1348443419,45.98465,-112.430514,1
23/09/2019 23:52,2.61E+15,fraud_Marvin-Lind,personal_care,26.54,Tanya,Dickerson,F,053 Kim Valley Suite 928,Old Hickory,TN,37138,36.2416,-86.6117,22191,Prison officer,27/07/1994,ac6249eec529a19199a423c237489329,1348444357,36.309724,-86.971289,1
23/09/2019 23:55,4.46E+18,"fraud_Runolfsdottir, Mueller and Hand",entertainment,541.06,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,19/05/1987,78d9b266874ca6ac80a8f0bf5eec4f3a,1348444500,39.224974,-119.880547,1
24/09/2019 02:31,4.46E+18,"fraud_Jenkins, Hauck and Friesen",gas_transport,11.02,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,19/05/1987,7ce174aa5acebd0dbe9ddbe2c75f84e1,1348453910,38.076869,-120.327004,1
